user_id,signup_date,acquisition_channel
10900,2025-03-31,Organic
10901,2025-03-02,Paid Ads
10902,2025-06-17,Paid Ads
10903,2025-04-20,Paid Ads
10904,2025-04-22,Paid Ads
10905,2025-05-03,Paid Ads
10906,2025-02-06,Paid Ads
10907,2025-06-26,Referral
10908,2025-02-16,Paid Ads
10909,2025-04-28,Organic
10910,2025-06-30,Organic
10911,2025-02-12,Paid Ads
10912,2025-03-12,Referral
10913,2025-02-04,Paid Ads
10914,2025-01-15,Paid Ads
10915,2025-06-08,Paid Ads
10916,2025-06-10,Paid Ads
10917,2025-04-14,Paid Ads
10918,2025-06-30,Paid Ads
10919,2025-03-29,Paid Ads
10920,2025-05-18,Referral
10921,2025-02-11,Paid Ads
10922,2025-06-06,Paid Ads
10923,2025-03-02,Organic
10924,2025-02-09,Referral
10925,2025-02-25,Organic
10926,2025-03-19,Organic
10927,2025-05-02,Referral
10928,2025-02-15,Organic
10929,2025-01-12,Paid Ads
10930,2025-01-27,Organic
10931,2025-06-30,Paid Ads
10932,2025-03-24,Paid Ads
10933,2025-06-17,Referral
10934,2025-05-03,Referral
10935,2025-06-09,Paid Ads
10936,2025-03-29,Organic
10937,2025-05-22,Paid Ads
10938,2025-06-19,Paid Ads
10939,2025-04-04,Organic
10940,2025-02-27,Referral
10941,2025-05-09,Referral
10942,2025-04-25,Paid Ads
10943,2025-02-16,Referral
10944,2025-04-24,Referral
10945,2025-06-07,Paid Ads
10946,2025-06-23,Paid Ads
10947,2025-06-18,Paid Ads
10948,2025-05-11,Referral
10949,2025-04-17,Organic
10950,2025-01-02,Organic
10951,2025-04-08,Paid Ads
10952,2025-05-11,Referral
10953,2025-04-09,Paid Ads
10954,2025-03-08,Referral
10955,2025-02-09,Organic
10956,2025-03-03,Organic
10957,2025-04-03,Referral
10958,2025-02-26,Organic
10959,2025-06-20,Organic
10960,2025-04-05,Referral
10961,2025-06-26,Referral
10962,2025-05-13,Referral
10963,2025-06-21,Paid Ads
10964,2025-01-08,Organic
10965,2025-03-20,Paid Ads
10966,2025-06-03,Paid Ads
10967,2025-01-27,Paid Ads
10968,2025-02-11,Paid Ads
10969,2025-01-04,Paid Ads
10970,2025-06-15,Referral
10971,2025-06-12,Referral
10972,2025-05-08,Referral
10973,2025-04-30,Paid Ads
10974,2025-03-13,Paid Ads
10975,2025-06-14,Organic
10976,2025-06-17,Paid Ads
10977,2025-02-19,Organic
10978,2025-06-21,Organic
10979,2025-03-25,Paid Ads
10980,2025-06-06,Paid Ads
10981,2025-03-14,Paid Ads
10982,2025-02-21,Paid Ads
10983,2025-05-04,Paid Ads
10984,2025-01-31,Organic
10985,2025-04-12,Organic
10986,2025-03-03,Organic
10987,2025-03-13,Organic
10988,2025-01-11,Paid Ads
10989,2025-05-27,Organic
10990,2025-03-25,Paid Ads
10991,2025-05-06,Referral
10992,2025-06-25,Organic
10993,2025-04-29,Paid Ads
10994,2025-06-11,Organic
10995,2025-03-05,Organic
10996,2025-05-28,Paid Ads
10997,2025-01-12,Paid Ads
10998,2025-03-05,Paid Ads
10999,2025-04-07,Paid Ads
11000,2025-05-09,Paid Ads
11001,2025-02-09,Paid Ads
11002,2025-03-07,Organic
11003,2025-04-03,Paid Ads
11004,2025-02-28,Organic
11005,2025-03-02,Paid Ads
11006,2025-06-07,Organic
11007,2025-03-24,Paid Ads
11008,2025-05-08,Paid Ads
11009,2025-03-01,Paid Ads
11010,2025-01-11,Organic
11011,2025-05-30,Paid Ads
11012,2025-05-19,Organic
11013,2025-03-01,Paid Ads
11014,2025-01-15,Paid Ads
11015,2025-03-21,Paid Ads
11016,2025-06-30,Organic
11017,2025-03-03,Paid Ads
11018,2025-03-26,Paid Ads
11019,2025-03-17,Organic
11020,2025-01-18,Referral
11021,2025-01-22,Paid Ads
11022,2025-04-05,Paid Ads
11023,2025-01-29,Referral
11024,2025-02-03,Paid Ads
11025,2025-05-23,Referral
11026,2025-05-09,Paid Ads
11027,2025-01-14,Paid Ads
11028,2025-03-17,Organic
11029,2025-02-25,Paid Ads
11030,2025-02-23,Paid Ads
11031,2025-04-05,Paid Ads
11032,2025-02-16,Paid Ads
11033,2025-03-05,Organic
11034,2025-04-02,Referral
11035,2025-06-04,Paid Ads
11036,2025-05-16,Referral
11037,2025-03-07,Organic
11038,2025-03-28,Organic
11039,2025-06-28,Paid Ads
11040,2025-01-27,Paid Ads
11041,2025-01-09,Paid Ads
11042,2025-01-01,Organic
11043,2025-06-06,Referral
11044,2025-06-10,Organic
11045,2025-05-01,Organic
11046,2025-02-13,Referral
11047,2025-05-07,Referral
11048,2025-05-23,Organic
11049,2025-05-12,Paid Ads
11050,2025-01-17,Paid Ads
11051,2025-03-31,Organic
11052,2025-01-08,Organic
11053,2025-04-16,Organic
11054,2025-04-27,Paid Ads
11055,2025-04-09,Referral
11056,2025-05-04,Paid Ads
11057,2025-01-10,Paid Ads
11058,2025-02-01,Referral
11059,2025-03-09,Paid Ads
11060,2025-02-15,Organic
11061,2025-01-16,Paid Ads
11062,2025-06-10,Paid Ads
11063,2025-02-19,Paid Ads
11064,2025-01-22,Paid Ads
11065,2025-04-29,Paid Ads
11066,2025-02-01,Paid Ads
11067,2025-06-07,Paid Ads
11068,2025-01-04,Organic
11069,2025-02-16,Organic
11070,2025-03-07,Paid Ads
11071,2025-05-03,Organic
11072,2025-05-14,Paid Ads
11073,2025-04-09,Paid Ads
11074,2025-02-06,Paid Ads
11075,2025-05-17,Organic
11076,2025-01-21,Referral
11077,2025-02-13,Paid Ads
11078,2025-03-11,Paid Ads
11079,2025-04-21,Paid Ads
11080,2025-05-02,Paid Ads
11081,2025-06-18,Organic
11082,2025-02-08,Referral
11083,2025-03-30,Paid Ads
11084,2025-01-01,Paid Ads
11085,2025-06-02,Paid Ads
11086,2025-02-11,Organic
11087,2025-03-19,Paid Ads
11088,2025-05-17,Paid Ads
11089,2025-01-08,Referral
11090,2025-01-26,Paid Ads
11091,2025-05-02,Organic
11092,2025-03-31,Referral
11093,2025-06-19,Organic
11094,2025-06-29,Paid Ads
11095,2025-04-21,Paid Ads
11096,2025-03-14,Paid Ads
11097,2025-05-06,Referral
11098,2025-03-14,Paid Ads
11099,2025-01-14,Organic
11100,2025-03-22,Paid Ads
11101,2025-02-16,Paid Ads
11102,2025-01-15,Referral
11103,2025-06-25,Organic
11104,2025-06-22,Paid Ads
11105,2025-02-16,Paid Ads
11106,2025-06-06,Paid Ads
11107,2025-04-01,Paid Ads
11108,2025-01-19,Paid Ads
11109,2025-03-04,Paid Ads
11110,2025-03-12,Paid Ads
11111,2025-04-22,Paid Ads
11112,2025-04-27,Paid Ads
11113,2025-02-02,Paid Ads
11114,2025-05-13,Paid Ads
11115,2025-04-09,Organic
11116,2025-06-03,Paid Ads
11117,2025-04-17,Paid Ads
11118,2025-05-25,Paid Ads
11119,2025-05-17,Referral
11120,2025-05-12,Referral
11121,2025-03-18,Paid Ads
11122,2025-03-01,Paid Ads
11123,2025-03-11,Paid Ads
11124,2025-05-10,Paid Ads
11125,2025-01-24,Paid Ads
11126,2025-05-30,Organic
11127,2025-05-27,Paid Ads
11128,2025-03-27,Organic
11129,2025-01-17,Paid Ads
11130,2025-04-24,Paid Ads
11131,2025-02-05,Referral
11132,2025-03-24,Referral
11133,2025-06-10,Organic
11134,2025-03-03,Paid Ads
11135,2025-05-08,Organic
11136,2025-02-16,Referral
11137,2025-05-05,Paid Ads
11138,2025-02-19,Referral
11139,2025-05-02,Referral
11140,2025-06-04,Paid Ads
11141,2025-01-11,Organic
11142,2025-04-02,Organic
11143,2025-06-02,Organic
11144,2025-06-13,Paid Ads
11145,2025-04-19,Paid Ads
11146,2025-02-02,Referral
11147,2025-03-11,Paid Ads
11148,2025-05-31,Paid Ads
11149,2025-05-11,Organic
11150,2025-04-12,Paid Ads
11151,2025-02-20,Referral
11152,2025-01-06,Organic
11153,2025-03-03,Organic
11154,2025-01-22,Organic
11155,2025-01-24,Paid Ads
11156,2025-06-07,Paid Ads
11157,2025-01-26,Paid Ads
11158,2025-04-11,Paid Ads
11159,2025-02-21,Paid Ads
11160,2025-05-04,Referral
11161,2025-06-23,Organic
11162,2025-01-29,Organic
11163,2025-03-16,Paid Ads
11164,2025-01-06,Referral
11165,2025-01-20,Paid Ads
11166,2025-05-03,Paid Ads
11167,2025-01-11,Paid Ads
11168,2025-06-05,Referral
11169,2025-03-05,Paid Ads
11170,2025-05-18,Paid Ads
11171,2025-01-05,Organic
11172,2025-05-27,Paid Ads
11173,2025-03-30,Paid Ads
11174,2025-02-16,Organic
11175,2025-04-25,Organic
11176,2025-03-21,Paid Ads
11177,2025-02-15,Paid Ads
11178,2025-01-02,Organic
11179,2025-04-11,Referral
11180,2025-01-24,Paid Ads
11181,2025-02-24,Referral
11182,2025-04-11,Organic
11183,2025-03-13,Paid Ads
11184,2025-03-14,Organic
11185,2025-02-13,Paid Ads
11186,2025-06-28,Referral
11187,2025-03-09,Paid Ads
11188,2025-01-11,Paid Ads
11189,2025-06-07,Paid Ads
11190,2025-04-17,Paid Ads
11191,2025-04-07,Organic
11192,2025-04-17,Organic
11193,2025-03-15,Referral
11194,2025-02-21,Referral
11195,2025-04-04,Organic
11196,2025-03-15,Paid Ads
11197,2025-01-27,Paid Ads
11198,2025-01-04,Referral
11199,2025-04-08,Referral
11200,2025-01-19,Paid Ads
11201,2025-06-05,Paid Ads
11202,2025-06-15,Organic
11203,2025-04-07,Organic
11204,2025-02-22,Organic
11205,2025-06-14,Paid Ads
11206,2025-04-21,Organic
11207,2025-06-28,Paid Ads
11208,2025-03-04,Referral
11209,2025-01-27,Organic
11210,2025-06-24,Organic
11211,2025-03-01,Referral
11212,2025-01-19,Organic
11213,2025-01-25,Paid Ads
11214,2025-01-17,Paid Ads
11215,2025-01-06,Referral
11216,2025-03-06,Paid Ads
11217,2025-05-19,Organic
11218,2025-02-03,Referral
11219,2025-05-31,Organic
11220,2025-04-29,Organic
11221,2025-05-27,Paid Ads
11222,2025-04-09,Organic
11223,2025-01-15,Paid Ads
11224,2025-05-01,Paid Ads
11225,2025-05-24,Paid Ads
11226,2025-02-23,Paid Ads
11227,2025-02-04,Paid Ads
11228,2025-01-07,Referral
11229,2025-01-01,Paid Ads
11230,2025-05-11,Referral
11231,2025-02-09,Organic
11232,2025-05-11,Organic
11233,2025-05-15,Organic
11234,2025-05-03,Paid Ads
11235,2025-04-11,Referral
11236,2025-01-01,Paid Ads
11237,2025-04-05,Paid Ads
11238,2025-02-04,Organic
11239,2025-01-06,Paid Ads
11240,2025-06-20,Paid Ads
11241,2025-03-10,Paid Ads
11242,2025-06-08,Organic
11243,2025-01-20,Paid Ads
11244,2025-05-05,Referral
11245,2025-01-30,Paid Ads
11246,2025-05-03,Paid Ads
11247,2025-03-11,Paid Ads
11248,2025-01-08,Paid Ads
11249,2025-02-07,Referral
11250,2025-01-12,Paid Ads
11251,2025-02-20,Organic
11252,2025-05-16,Organic
11253,2025-02-25,Paid Ads
11254,2025-02-06,Paid Ads
11255,2025-01-13,Organic
11256,2025-05-10,Paid Ads
11257,2025-06-19,Referral
11258,2025-03-20,Paid Ads
11259,2025-03-10,Paid Ads
11260,2025-03-22,Organic
11261,2025-01-02,Paid Ads
11262,2025-02-03,Organic
11263,2025-02-08,Organic
11264,2025-05-02,Paid Ads
11265,2025-04-09,Paid Ads
11266,2025-05-31,Organic
11267,2025-05-21,Referral
11268,2025-03-27,Paid Ads
11269,2025-02-16,Paid Ads
11270,2025-05-17,Paid Ads
11271,2025-01-25,Paid Ads
11272,2025-03-24,Paid Ads
11273,2025-02-06,Paid Ads
11274,2025-01-01,Organic
11275,2025-04-18,Organic
11276,2025-04-19,Referral
11277,2025-02-13,Referral
11278,2025-01-01,Paid Ads
11279,2025-02-15,Paid Ads
11280,2025-03-07,Paid Ads
11281,2025-04-28,Paid Ads
11282,2025-01-14,Paid Ads
11283,2025-01-01,Organic
11284,2025-04-15,Paid Ads
11285,2025-04-24,Paid Ads
11286,2025-01-03,Organic
11287,2025-01-07,Referral
11288,2025-01-01,Organic
11289,2025-03-22,Paid Ads
11290,2025-06-25,Paid Ads
11291,2025-04-07,Paid Ads
11292,2025-05-30,Paid Ads
11293,2025-06-17,Referral
11294,2025-01-03,Referral
11295,2025-01-20,Referral
11296,2025-06-13,Organic
11297,2025-01-04,Referral
11298,2025-02-14,Organic
11299,2025-03-01,Paid Ads
11300,2025-03-15,Organic
11301,2025-04-25,Paid Ads
11302,2025-02-18,Referral
11303,2025-04-21,Paid Ads
11304,2025-03-18,Referral
11305,2025-01-01,Organic
11306,2025-01-20,Paid Ads
11307,2025-03-07,Organic
11308,2025-02-05,Paid Ads
11309,2025-05-28,Organic
11310,2025-04-12,Paid Ads
11311,2025-03-21,Organic
11312,2025-06-18,Paid Ads
11313,2025-01-23,Paid Ads
11314,2025-04-16,Paid Ads
11315,2025-04-25,Paid Ads
11316,2025-05-10,Organic
11317,2025-02-06,Organic
11318,2025-05-28,Paid Ads
11319,2025-04-02,Paid Ads
11320,2025-06-26,Organic
11321,2025-04-11,Referral
11322,2025-01-09,Referral
11323,2025-01-13,Paid Ads
11324,2025-02-07,Organic
11325,2025-03-09,Organic
11326,2025-02-13,Paid Ads
11327,2025-02-15,Organic
11328,2025-01-11,Paid Ads
11329,2025-03-25,Paid Ads
11330,2025-06-30,Organic
11331,2025-05-29,Paid Ads
11332,2025-06-18,Referral
11333,2025-05-20,Paid Ads
11334,2025-06-27,Paid Ads
11335,2025-02-11,Paid Ads
11336,2025-03-14,Referral
11337,2025-05-30,Paid Ads
11338,2025-06-11,Referral
11339,2025-02-03,Paid Ads
11340,2025-02-01,Organic
11341,2025-04-20,Paid Ads
11342,2025-02-26,Organic
11343,2025-02-21,Paid Ads
11344,2025-01-29,Paid Ads
11345,2025-01-31,Referral
11346,2025-04-27,Organic
11347,2025-02-08,Referral
11348,2025-01-01,Organic
11349,2025-02-06,Organic
11350,2025-03-17,Paid Ads
11351,2025-04-18,Paid Ads
11352,2025-04-09,Paid Ads
11353,2025-06-22,Organic
11354,2025-04-23,Referral
11355,2025-02-25,Paid Ads
11356,2025-05-13,Organic
11357,2025-06-12,Paid Ads
11358,2025-06-04,Referral
11359,2025-01-09,Paid Ads
11360,2025-02-24,Referral
11361,2025-05-05,Paid Ads
11362,2025-04-08,Paid Ads
11363,2025-02-19,Paid Ads
11364,2025-02-16,Paid Ads
11365,2025-02-25,Organic
11366,2025-06-22,Paid Ads
11367,2025-03-14,Paid Ads
11368,2025-04-02,Paid Ads
11369,2025-06-12,Paid Ads
11370,2025-06-20,Referral
11371,2025-05-28,Paid Ads
11372,2025-06-07,Paid Ads
11373,2025-01-02,Organic
11374,2025-05-21,Referral
11375,2025-03-22,Paid Ads
11376,2025-03-02,Organic
11377,2025-04-12,Organic
11378,2025-05-31,Organic
11379,2025-05-04,Organic
11380,2025-01-01,Organic
11381,2025-05-30,Referral
11382,2025-03-11,Paid Ads
11383,2025-05-08,Paid Ads
11384,2025-03-03,Organic
11385,2025-03-24,Paid Ads
11386,2025-06-04,Organic
11387,2025-05-12,Referral
11388,2025-04-28,Paid Ads
11389,2025-01-29,Organic
11390,2025-02-12,Organic
11391,2025-04-23,Referral
11392,2025-01-28,Paid Ads
11393,2025-02-28,Referral
11394,2025-04-08,Organic
11395,2025-06-08,Paid Ads
11396,2025-01-05,Referral
11397,2025-05-04,Paid Ads
11398,2025-05-01,Paid Ads
11399,2025-06-16,Referral
11400,2025-02-18,Paid Ads
11401,2025-03-26,Paid Ads
11402,2025-03-19,Paid Ads
11403,2025-02-24,Paid Ads
11404,2025-06-16,Paid Ads
11405,2025-05-19,Paid Ads
11406,2025-01-22,Paid Ads
11407,2025-05-14,Organic
11408,2025-03-29,Referral
11409,2025-05-31,Organic
11410,2025-02-21,Paid Ads
11411,2025-04-10,Paid Ads
11412,2025-04-29,Referral
11413,2025-01-31,Organic
11414,2025-02-11,Organic
11415,2025-01-15,Organic
11416,2025-04-07,Paid Ads
11417,2025-05-26,Paid Ads
11418,2025-03-18,Organic
11419,2025-03-25,Paid Ads
11420,2025-06-20,Paid Ads
11421,2025-01-17,Referral
11422,2025-02-20,Paid Ads
11423,2025-01-24,Paid Ads
11424,2025-02-23,Paid Ads
11425,2025-05-11,Paid Ads
11426,2025-01-07,Organic
11427,2025-05-25,Paid Ads
11428,2025-05-21,Paid Ads
11429,2025-05-31,Paid Ads
11430,2025-06-27,Paid Ads
11431,2025-06-24,Organic
11432,2025-03-27,Referral
11433,2025-03-26,Paid Ads
11434,2025-02-23,Organic
11435,2025-06-12,Organic
11436,2025-02-28,Organic
11437,2025-03-21,Organic
11438,2025-04-07,Referral
11439,2025-01-10,Referral
11440,2025-01-05,Referral
11441,2025-06-09,Paid Ads
11442,2025-04-28,Organic
11443,2025-04-02,Organic
11444,2025-04-30,Organic
11445,2025-05-13,Paid Ads
11446,2025-04-30,Organic
11447,2025-04-11,Paid Ads
11448,2025-04-22,Organic
11449,2025-04-09,Paid Ads
11450,2025-05-19,Paid Ads
11451,2025-01-20,Referral
11452,2025-06-17,Referral
11453,2025-02-11,Referral
11454,2025-01-02,Paid Ads
11455,2025-06-05,Paid Ads
11456,2025-05-18,Paid Ads
11457,2025-02-13,Organic
11458,2025-03-20,Paid Ads
11459,2025-06-09,Paid Ads
11460,2025-03-29,Paid Ads
11461,2025-01-09,Organic
11462,2025-05-16,Referral
11463,2025-04-05,Paid Ads
11464,2025-04-17,Paid Ads
11465,2025-05-31,Referral
11466,2025-05-09,Paid Ads
11467,2025-01-14,Referral
11468,2025-03-25,Organic
11469,2025-04-15,Paid Ads
11470,2025-05-27,Paid Ads
11471,2025-03-29,Referral
11472,2025-01-26,Paid Ads
11473,2025-01-28,Organic
11474,2025-01-21,Paid Ads
11475,2025-02-10,Paid Ads
11476,2025-04-10,Organic
11477,2025-06-10,Paid Ads
11478,2025-03-28,Paid Ads
11479,2025-05-24,Referral
11480,2025-05-16,Paid Ads
11481,2025-02-16,Organic
11482,2025-03-13,Paid Ads
11483,2025-06-13,Paid Ads
11484,2025-03-20,Organic
11485,2025-03-19,Paid Ads
11486,2025-06-29,Paid Ads
11487,2025-03-15,Paid Ads
11488,2025-04-10,Organic
11489,2025-06-04,Paid Ads
11490,2025-06-13,Referral
11491,2025-06-26,Paid Ads
11492,2025-06-28,Organic
11493,2025-04-07,Paid Ads
11494,2025-05-13,Paid Ads
11495,2025-03-26,Organic
11496,2025-03-14,Referral
11497,2025-02-22,Referral
11498,2025-05-05,Organic
11499,2025-03-29,Referral
11500,2025-01-21,Paid Ads
11501,2025-06-29,Organic
11502,2025-02-13,Organic
11503,2025-02-20,Organic
11504,2025-01-17,Organic
11505,2025-01-21,Paid Ads
11506,2025-06-15,Paid Ads
11507,2025-06-08,Organic
11508,2025-06-11,Paid Ads
11509,2025-03-26,Organic
11510,2025-01-13,Paid Ads
11511,2025-02-02,Paid Ads
11512,2025-06-16,Organic
11513,2025-04-11,Organic
11514,2025-05-13,Paid Ads
11515,2025-03-22,Organic
11516,2025-05-05,Referral
11517,2025-06-04,Paid Ads
11518,2025-03-20,Organic
11519,2025-04-14,Referral
11520,2025-06-06,Paid Ads
11521,2025-05-31,Referral
11522,2025-02-12,Paid Ads
11523,2025-05-25,Referral
11524,2025-03-19,Referral
11525,2025-01-07,Paid Ads
11526,2025-04-01,Organic
11527,2025-03-21,Referral
11528,2025-04-16,Organic
11529,2025-06-06,Paid Ads
11530,2025-05-28,Paid Ads
11531,2025-01-25,Organic
11532,2025-06-18,Paid Ads
11533,2025-04-27,Paid Ads
11534,2025-06-25,Paid Ads
11535,2025-01-23,Paid Ads
11536,2025-05-04,Paid Ads
11537,2025-06-08,Paid Ads
11538,2025-05-18,Organic
11539,2025-02-09,Paid Ads
11540,2025-01-24,Paid Ads
11541,2025-01-13,Referral
11542,2025-05-06,Referral
11543,2025-01-19,Paid Ads
11544,2025-01-16,Organic
11545,2025-04-24,Paid Ads
11546,2025-03-18,Organic
11547,2025-02-10,Paid Ads
11548,2025-02-05,Referral
11549,2025-01-05,Organic
11550,2025-06-30,Organic
11551,2025-02-15,Paid Ads
11552,2025-01-07,Referral
11553,2025-02-12,Organic
11554,2025-06-18,Organic
11555,2025-04-12,Paid Ads
11556,2025-06-07,Referral
11557,2025-03-31,Paid Ads
11558,2025-03-29,Referral
11559,2025-05-23,Paid Ads
11560,2025-02-09,Paid Ads
11561,2025-06-06,Paid Ads
11562,2025-06-01,Paid Ads
11563,2025-01-24,Organic
11564,2025-02-18,Organic
11565,2025-02-09,Paid Ads
11566,2025-03-05,Paid Ads
11567,2025-04-17,Paid Ads
11568,2025-03-04,Paid Ads
11569,2025-04-06,Paid Ads
11570,2025-06-21,Paid Ads
11571,2025-06-11,Organic
11572,2025-05-03,Organic
11573,2025-03-06,Organic
11574,2025-01-11,Paid Ads
11575,2025-01-01,Organic
11576,2025-02-03,Paid Ads
11577,2025-02-10,Paid Ads
11578,2025-05-25,Organic
11579,2025-05-13,Paid Ads
11580,2025-05-15,Paid Ads
11581,2025-02-08,Referral
11582,2025-06-10,Organic
11583,2025-03-25,Organic
11584,2025-06-01,Referral
11585,2025-04-18,Referral
11586,2025-04-27,Organic
11587,2025-05-05,Referral
11588,2025-06-02,Referral
11589,2025-02-14,Organic
11590,2025-04-25,Referral
11591,2025-03-19,Paid Ads
11592,2025-03-07,Organic
11593,2025-03-14,Paid Ads
11594,2025-06-03,Organic
11595,2025-04-16,Organic
11596,2025-02-12,Organic
11597,2025-02-04,Referral
11598,2025-03-07,Organic
11599,2025-05-25,Paid Ads
11600,2025-02-05,Organic
11601,2025-03-30,Paid Ads
11602,2025-02-09,Organic
11603,2025-05-28,Organic
11604,2025-05-10,Paid Ads
11605,2025-06-23,Referral
11606,2025-01-26,Paid Ads
11607,2025-04-28,Paid Ads
11608,2025-06-14,Organic
11609,2025-02-08,Organic
11610,2025-02-14,Paid Ads
11611,2025-01-24,Organic
11612,2025-02-18,Referral
11613,2025-01-04,Paid Ads
11614,2025-02-23,Paid Ads
11615,2025-05-08,Organic
11616,2025-06-13,Referral
11617,2025-06-26,Organic
11618,2025-01-29,Organic
11619,2025-01-25,Organic
11620,2025-06-28,Paid Ads
11621,2025-04-13,Referral
11622,2025-06-18,Organic
11623,2025-01-12,Referral
11624,2025-05-04,Referral
11625,2025-03-04,Organic
11626,2025-02-12,Paid Ads
11627,2025-05-05,Paid Ads
11628,2025-06-02,Paid Ads
11629,2025-02-07,Paid Ads
11630,2025-02-12,Organic
11631,2025-01-31,Paid Ads
11632,2025-02-04,Referral
11633,2025-01-06,Organic
11634,2025-06-27,Paid Ads
11635,2025-01-11,Paid Ads
11636,2025-04-16,Organic
11637,2025-04-30,Paid Ads
11638,2025-02-09,Paid Ads
11639,2025-04-12,Paid Ads
11640,2025-01-31,Organic
11641,2025-02-10,Referral
11642,2025-02-05,Referral
11643,2025-06-13,Organic
11644,2025-01-13,Organic
11645,2025-02-14,Paid Ads
11646,2025-06-03,Paid Ads
11647,2025-06-05,Referral
11648,2025-03-27,Paid Ads
11649,2025-06-26,Paid Ads
11650,2025-02-08,Paid Ads
11651,2025-05-19,Paid Ads
11652,2025-06-24,Paid Ads
11653,2025-06-19,Organic
11654,2025-03-13,Organic
11655,2025-06-14,Paid Ads
11656,2025-04-14,Paid Ads
11657,2025-06-25,Paid Ads
11658,2025-02-21,Paid Ads
11659,2025-05-21,Organic
11660,2025-03-28,Organic
11661,2025-06-11,Paid Ads
11662,2025-03-12,Organic
11663,2025-05-15,Organic
11664,2025-04-21,Referral
11665,2025-02-26,Organic
11666,2025-01-08,Paid Ads
11667,2025-04-28,Organic
11668,2025-06-07,Organic
11669,2025-03-26,Organic
11670,2025-03-12,Paid Ads
11671,2025-01-26,Referral
11672,2025-05-01,Paid Ads
11673,2025-03-19,Organic
11674,2025-04-17,Paid Ads
11675,2025-02-15,Organic
11676,2025-03-19,Paid Ads
11677,2025-03-23,Organic
11678,2025-04-05,Referral
11679,2025-06-05,Paid Ads
11680,2025-01-06,Organic
11681,2025-04-16,Paid Ads
11682,2025-05-25,Referral
11683,2025-04-09,Organic
11684,2025-05-15,Organic
11685,2025-03-19,Paid Ads
11686,2025-01-07,Organic
11687,2025-06-08,Paid Ads
11688,2025-02-18,Organic
11689,2025-05-09,Organic
11690,2025-02-17,Organic
11691,2025-06-06,Paid Ads
11692,2025-06-23,Referral
11693,2025-01-18,Paid Ads
11694,2025-01-02,Referral
11695,2025-01-05,Organic
11696,2025-03-19,Organic
11697,2025-05-27,Paid Ads
11698,2025-05-26,Paid Ads
11699,2025-02-02,Paid Ads
11700,2025-04-21,Referral
11701,2025-03-23,Paid Ads
11702,2025-02-21,Organic
11703,2025-04-09,Paid Ads
11704,2025-04-28,Paid Ads
11705,2025-03-04,Paid Ads
11706,2025-06-20,Referral
11707,2025-03-06,Referral
11708,2025-06-01,Paid Ads
11709,2025-01-08,Organic
11710,2025-05-11,Paid Ads
11711,2025-01-01,Paid Ads
11712,2025-05-05,Organic
11713,2025-03-05,Paid Ads
11714,2025-06-27,Paid Ads
11715,2025-03-12,Paid Ads
11716,2025-02-28,Referral
11717,2025-06-10,Paid Ads
11718,2025-05-16,Referral
11719,2025-06-19,Paid Ads
11720,2025-01-28,Organic
11721,2025-03-09,Referral
11722,2025-06-18,Organic
11723,2025-06-08,Organic
11724,2025-02-18,Organic
11725,2025-02-15,Paid Ads
11726,2025-03-31,Organic
11727,2025-04-25,Paid Ads
11728,2025-04-19,Organic
11729,2025-05-09,Referral
11730,2025-05-03,Referral
11731,2025-03-04,Paid Ads
11732,2025-03-14,Organic
11733,2025-01-20,Paid Ads
11734,2025-01-12,Organic
11735,2025-02-12,Paid Ads
11736,2025-01-02,Paid Ads
11737,2025-03-19,Paid Ads
11738,2025-05-01,Referral
11739,2025-02-15,Organic
11740,2025-01-05,Organic
11741,2025-06-01,Paid Ads
11742,2025-02-23,Referral
11743,2025-01-23,Paid Ads
11744,2025-01-10,Organic
11745,2025-01-31,Organic
11746,2025-06-14,Paid Ads
11747,2025-04-28,Organic
11748,2025-01-13,Paid Ads
11749,2025-03-26,Paid Ads
11750,2025-05-22,Referral
